timestamp,client_id,seq,client_ts,inter_arrival_ms,jitter_ms,raw_steering,filtered_steering,throttle,brake,handbrake
44037.44253543344,node_viva_demo,289,44037.4395469,17.66,1.06,-11.58,-10.85,180,0,0
44037.45880644382,node_viva_demo,290,44037.4561469,16.27,0.33,-14.07,-11.98,180,0,0
44037.47451045732,node_viva_demo,291,44037.4727469,15.7,0.9,-14.3,-12.79,180,0,0
44037.49105335815,node_viva_demo,292,44037.489346899994,16.54,0.06,-14.46,-13.37,180,0,0
44037.50813297678,node_viva_demo,293,44037.5059469,17.08,0.48,-15.95,-14.28,180,0,0
44037.52279868696,node_viva_demo,294,44037.5225469,14.67,1.93,-15.14,-14.58,180,0,0
44037.54026425932,node_viva_demo,295,44037.539146899995,17.47,0.87,-16.89,-15.39,180,0,0
44037.558315557595,node_viva_demo,296,44037.5557469,18.05,1.45,-15.88,-15.56,180,0,0
44037.57471134666,node_viva_demo,297,44037.5723469,16.4,0.2,-19.99,-17.11,180,0,0
44037.59290672095,node_viva_demo,298,44037.588946899996,18.2,1.6,-20.02,-18.13,180,0,0
44037.607930118196,node_viva_demo,299,44037.6055469,15.02,1.58,-19.35,-18.56,180,0,0
44037.6249139506,node_viva_demo,300,44037.6221469,16.98,0.38,-18.38,-18.5,180,0,0
44037.64142345742,node_viva_demo,301,44037.6387469,16.51,0.09,-21.85,-19.67,180,0,0
44037.65867103602,node_viva_demo,302,44037.6553469,17.25,0.65,-23.72,-21.09,180,0,0
44037.67429611622,node_viva_demo,303,44037.671946899995,15.63,0.97,-20.96,-21.04,180,0,0
44037.690646122384,node_viva_demo,304,44037.6885469,16.35,0.25,-16.37,-19.41,180,0,0
44037.706847702946,node_viva_demo,305,44037.7051469,16.2,0.4,-22.8,-20.6,180,0,0
44037.723921964985,node_viva_demo,306,44037.721746899995,17.07,0.47,-23.52,-21.62,180,0,0
44037.741243473356,node_viva_demo,307,44037.7383469,17.32,0.72,-22.17,-21.81,180,0,0
44037.75783396508,node_viva_demo,308,44037.7549469,16.59,0.01,-20.68,-21.42,180,0,0
44037.77418087746,node_viva_demo,309,44037.771546899996,16.35,0.25,-26.85,-23.32,180,0,0
44037.79120228736,node_viva_demo,310,44037.7881469,17.02,0.42,-20.9,-22.47,180,0,0
44037.807543416246,node_viva_demo,311,44037.8047469,16.34,0.26,-19.87,-21.56,180,0,0
44037.82392440457,node_viva_demo,312,44037.8213469,16.38,0.22,-23.0,-22.07,180,0,0
44037.83967600014,node_viva_demo,313,44037.8379469,15.75,0.85,-22.15,-22.1,180,0,0
44037.85742217668,node_viva_demo,314,44037.854546899995,17.75,1.15,-22.73,-22.32,180,0,0
44037.87274726451,node_viva_demo,315,44037.8711469,15.33,1.27,-22.09,-22.24,180,0,0
44037.890757892696,node_viva_demo,316,44037.8877469,18.01,1.41,-20.86,-21.76,180,0,0
44037.90626086539,node_viva_demo,317,44037.904346899995,15.5,1.1,-23.75,-22.45,180,0,0
44037.9247492925,node_viva_demo,318,44037.9209469,18.49,1.89,-20.11,-21.63,180,0,0
44037.939967949125,node_viva_demo,319,44037.9375469,15.22,1.38,-21.28,-21.51,180,0,0
44037.95644057641,node_viva_demo,320,44037.954146899996,16.47,0.13,-23.69,-22.27,180,0,0
44037.97449519491,node_viva_demo,321,44037.9707469,18.05,1.45,-19.59,-21.33,180,0,0
44037.99042281692,node_viva_demo,322,44037.9873469,15.93,0.67,-22.2,-21.64,180,0,0
44038.00694682704,node_viva_demo,323,44038.0039469,16.52,0.08,-20.38,-21.2,180,0,0
44038.02183004038,node_viva_demo,324,44038.0205469,14.88,1.72,-23.03,-21.84,180,0,0
44038.03881663218,node_viva_demo,325,44038.037146899995,16.99,0.39,-20.66,-21.42,180,0,0
44038.05775705708,node_viva_demo,326,44038.0537469,18.94,2.34,-19.47,-20.74,180,0,0
44038.07261099913,node_viva_demo,327,44038.0703469,14.85,1.75,-21.08,-20.86,180,0,0
44038.09010336986,node_viva_demo,328,44038.086946899995,17.49,0.89,-19.63,-20.43,180,0,0
44038.104549088945,node_viva_demo,329,44038.1035469,14.45,2.15,-19.64,-20.15,180,0,0
44038.12240176639,node_viva_demo,330,44038.1201469,17.85,1.25,-18.76,-19.66,180,0,0
44038.13966559969,node_viva_demo,331,44038.136746899996,17.26,0.66,-15.34,-18.15,180,0,0
44038.156713140714,node_viva_demo,332,44038.1533469,17.05,0.45,-18.09,-18.13,180,0,0
44038.17160277975,node_viva_demo,333,44038.1699469,14.89,1.71,-18.17,-18.14,180,0,0
44038.189820323765,node_viva_demo,334,44038.1865469,18.22,1.62,-20.41,-18.94,180,0,0
44038.206462868926,node_viva_demo,335,44038.2031469,16.64,0.04,-17.35,-18.38,180,0,0
44038.22344538563,node_viva_demo,336,44038.219746899995,16.98,0.38,-16.7,-17.79,180,0,0
44038.236962772244,node_viva_demo,337,44038.2363469,13.52,3.08,-17.58,-17.72,180,0,0
44038.255299975244,node_viva_demo,338,44038.2529469,18.34,1.74,-12.76,-15.98,180,0,0
44038.27182186493,node_viva_demo,339,44038.269546899995,16.52,0.08,-11.93,-14.56,180,0,0
44038.28905860414,node_viva_demo,340,44038.2861469,17.24,0.64,-13.92,-14.34,180,0,0
44038.305666617445,node_viva_demo,341,44038.3027469,16.61,0.01,-13.32,-13.98,180,0,0
44038.32203467964,node_viva_demo,342,44038.319346899996,16.37,0.23,-10.73,-12.84,180,0,0
44038.338217768054,node_viva_demo,343,44038.3359469,16.18,0.42,-9.51,-11.68,180,0,0
44038.35505872747,node_viva_demo,344,44038.3525469,16.84,0.24,-10.66,-11.32,180,0,0
44038.37103177072,node_viva_demo,345,44038.3691469,15.97,0.63,-12.76,-11.82,180,0,0
44038.388419084506,node_viva_demo,346,44038.3857469,17.39,0.79,-12.08,-11.91,180,0,0
44038.40404986329,node_viva_demo,347,44038.402346899995,15.63,0.97,-12.61,-12.16,180,0,0
44038.42337132423,node_viva_demo,348,44038.4189469,19.32,2.72,-7.25,-10.44,180,0,0
44038.43766919954,node_viva_demo,349,44038.4355469,14.3,2.3,-10.07,-10.31,180,0,0
44038.45466387024,node_viva_demo,350,44038.452146899996,16.99,0.39,-6.31,-8.91,180,0,0
44038.46931819771,node_viva_demo,351,44038.4687469,14.65,1.95,-5.78,-7.81,180,0,0
44038.48833409994,node_viva_demo,352,44038.4853469,19.02,2.42,-6.24,-7.26,180,0,0
44038.50429243481,node_viva_demo,353,44038.501946899996,15.96,0.64,-5.1,-6.51,180,0,0
44038.52231890871,node_viva_demo,354,44038.5185469,18.03,1.43,-4.91,-5.95,180,0,0
44038.5371368516,node_viva_demo,355,44038.535146899994,14.82,1.78,-6.18,-6.03,180,0,0
44038.55442140476,node_viva_demo,356,44038.5517469,17.28,0.68,-4.17,-5.38,180,0,0
44038.57028331283,node_viva_demo,357,44038.5683469,15.86,0.74,-3.0,-4.55,180,0,0
44038.58772025543,node_viva_demo,358,44038.584946899995,17.44,0.84,-0.19,-3.02,180,0,0
44038.603660931614,node_viva_demo,359,44038.6015469,15.94,0.66,-0.03,-1.98,180,0,0
44038.62034855158,node_viva_demo,360,44038.6181469,16.69,0.09,1.48,-0.76,180,0,0
44038.63652557596,node_viva_demo,361,44038.634746899996,16.18,0.42,1.65,0.08,180,0,0
44038.65296203486,node_viva_demo,362,44038.6513469,16.44,0.16,4.07,1.48,180,0,0
44038.67167151546,node_viva_demo,363,44038.6679469,18.71,2.11,3.8,2.29,180,0,0
44038.68864312606,node_viva_demo,364,44038.684546899996,16.97,0.37,3.14,2.59,180,0,0
44038.70329521432,node_viva_demo,365,44038.7011469,14.65,1.95,7.28,4.23,180,0,0
44038.72055962732,node_viva_demo,366,44038.717746899994,17.26,0.66,8.97,5.89,180,0,0
44038.73798578475,node_viva_demo,367,44038.7343469,17.43,0.83,3.1,4.91,180,0,0
44038.752974968185,node_viva_demo,368,44038.7509469,14.99,1.61,6.26,5.38,180,0,0
44038.768739085426,node_viva_demo,369,44038.767546899995,15.76,0.84,6.36,5.72,180,0,0
44038.78773997739,node_viva_demo,370,44038.7841469,19.0,2.4,9.64,7.09,180,0,0
44038.80330009649,node_viva_demo,371,44038.8007469,15.56,1.04,12.49,8.98,180,0,0
44038.82033556059,node_viva_demo,372,44038.817346899996,17.04,0.44,8.02,8.65,180,0,0
44038.83680846661,node_viva_demo,373,44038.8339469,16.47,0.13,9.67,9.0,180,0,0
44038.85395439005,node_viva_demo,374,44038.8505469,17.15,0.55,13.04,10.42,180,0,0
44038.8697419993,node_viva_demo,375,44038.8671469,15.79,0.81,10.02,10.28,180,0,0
44038.88532266651,node_viva_demo,376,44038.8837469,15.58,1.02,14.07,11.61,180,0,0
44038.903096855414,node_viva_demo,377,44038.900346899994,17.77,1.17,11.54,11.58,180,0,0
44038.917952329604,node_viva_demo,378,44038.9169469,14.86,1.74,13.24,12.17,180,0,0
44038.935692993175,node_viva_demo,379,44038.9335469,17.74,1.14,11.99,12.1,180,0,0
44038.953210527055,node_viva_demo,380,44038.950146899995,17.52,0.92,16.83,13.76,180,0,0
44038.969573364615,node_viva_demo,381,44038.9667469,16.36,0.24,15.07,14.22,180,0,0
44038.98656128778,node_viva_demo,382,44038.9833469,16.99,0.39,16.79,15.12,180,0,0
44039.00224721658,node_viva_demo,383,44038.999946899996,15.69,0.91,17.36,15.9,180,0,0
44039.018282086116,node_viva_demo,384,44039.0165469,16.03,0.57,16.5,16.11,180,0,0
44039.0360058818,node_viva_demo,385,44039.0331469,17.72,1.12,18.15,16.83,180,0,0
44039.05358789078,node_viva_demo,386,44039.0497469,17.58,0.98,15.09,16.22,180,0,0
44039.06842312643,node_viva_demo,387,44039.0663469,14.84,1.76,14.92,15.76,180,0,0
44039.08573874267,node_viva_demo,388,44039.082946899995,17.32,0.72,16.31,15.96,180,0,0
44039.10177122953,node_viva_demo,389,44039.0995469,16.03,0.57,17.52,16.5,180,0,0
44039.11867975025,node_viva_demo,390,44039.1161469,16.91,0.31,17.4,16.82,180,0,0
44039.13454029797,node_viva_demo,391,44039.132746899995,15.86,0.74,20.93,18.26,180,0,0
44039.150966800626,node_viva_demo,392,44039.1493469,16.43,0.17,18.6,18.38,180,0,0
44039.16889820488,node_viva_demo,393,44039.1659469,17.93,1.33,20.79,19.22,180,0,0
44039.18619492274,node_viva_demo,394,44039.182546899996,17.3,0.7,23.5,20.72,180,0,0
44039.20097620732,node_viva_demo,395,44039.1991469,14.78,1.82,20.25,20.56,180,0,0
44039.22059913536,node_viva_demo,396,44039.2157469,19.62,3.02,20.87,20.67,180,0,0
44039.235564980314,node_viva_demo,397,44039.2323469,14.97,1.63,19.48,20.25,180,0,0
44039.250624616194,node_viva_demo,398,44039.2489469,15.06,1.54,18.4,19.6,180,0,0
44039.2684306149,node_viva_demo,399,44039.265546899995,17.81,1.21,21.68,20.33,180,0,0
44039.28344068498,node_viva_demo,400,44039.2821469,15.01,1.59,24.46,21.78,180,0,0
44039.29969879627,node_viva_demo,401,44039.2987469,16.26,0.34,20.26,21.25,180,0,0
44039.31854695315,node_viva_demo,402,44039.315346899995,18.85,2.25,21.47,21.32,180,0,0
44039.33425662934,node_viva_demo,403,44039.3319469,15.71,0.89,25.06,22.63,180,0,0
44039.35201347672,node_viva_demo,404,44039.3485469,17.76,1.16,21.26,22.15,180,0,0
44039.367706634075,node_viva_demo,405,44039.365146899996,15.69,0.91,21.9,22.06,180,0,0
44039.38467238427,node_viva_demo,406,44039.3817469,16.97,0.37,26.58,23.65,180,0,0
44039.40027326342,node_viva_demo,407,44039.3983469,15.6,1.0,19.44,22.17,180,0,0
44039.41686271889,node_viva_demo,408,44039.4149469,16.59,0.01,23.05,22.48,180,0,0
44039.43424044851,node_viva_demo,409,44039.4315469,17.38,0.78,22.66,22.54,180,0,0
44039.45005701852,node_viva_demo,410,44039.448146899995,15.82,0.78,20.27,21.75,180,0,0
44039.46724595292,node_viva_demo,411,44039.4647469,17.19,0.59,22.66,22.07,180,0,0
44039.48435376259,node_viva_demo,412,44039.4813469,17.11,0.51,20.88,21.65,180,0,0
44039.49875552627,node_viva_demo,413,44039.497946899995,14.4,2.2,18.79,20.65,180,0,0
44039.51644943725,node_viva_demo,414,44039.5145469,17.69,1.09,24.11,21.86,180,0,0
44039.534217221655,node_viva_demo,415,44039.5311469,17.77,1.17,20.55,21.4,180,0,0
44039.55172283853,node_viva_demo,416,44039.547746899996,17.51,0.91,20.98,21.25,180,0,0
44039.567013209366,node_viva_demo,417,44039.5643469,15.29,1.31,22.76,21.78,180,0,0
44039.58202136104,node_viva_demo,418,44039.5809469,15.01,1.59,24.88,22.86,180,0,0
44039.60098629803,node_viva_demo,419,44039.5975469,18.96,2.36,20.29,21.96,180,0,0
44039.616856309265,node_viva_demo,420,44039.6141469,15.87,0.73,16.38,20.01,180,0,0
44039.634019367586,node_viva_demo,421,44039.630746899995,17.16,0.56,18.71,19.56,180,0,0
44039.649472781406,node_viva_demo,422,44039.6473469,15.45,1.15,18.07,19.03,180,0,0
44039.66595349847,node_viva_demo,423,44039.6639469,16.48,0.12,19.06,19.04,180,0,0
44039.68363439501,node_viva_demo,424,44039.680546899996,17.68,1.08,14.62,17.5,180,0,0
44039.6993083361,node_viva_demo,425,44039.6971469,15.67,0.93,16.52,17.16,180,0,0
44039.71593214623,node_viva_demo,426,44039.7137469,16.62,0.02,18.78,17.72,180,0,0
44039.7331929202,node_viva_demo,427,44039.730346899996,17.26,0.66,17.95,17.8,180,0,0
44039.750279336615,node_viva_demo,428,44039.7469469,17.09,0.49,15.58,17.03,180,0,0
44039.767476831126,node_viva_demo,429,44039.7635469,17.2,0.6,15.1,16.35,180,0,0
44039.7826350896,node_viva_demo,430,44039.7801469,15.16,1.44,12.24,14.91,180,0,0
44039.799517994965,node_viva_demo,431,44039.7967469,16.88,0.28,12.33,14.01,180,0,0
44039.815759608995,node_viva_demo,432,44039.813346899995,16.24,0.36,12.18,13.37,180,0,0
44039.83204640435,node_viva_demo,433,44039.8299469,16.29,0.31,13.86,13.54,180,0,0
44039.84872191981,node_viva_demo,434,44039.8465469,16.68,0.08,8.6,11.81,180,0,0
44039.86544666922,node_viva_demo,435,44039.863146899996,16.72,0.12,9.02,10.83,180,0,0
44039.882168795055,node_viva_demo,436,44039.8797469,16.72,0.12,9.17,10.25,180,0,0
44039.89803006754,node_viva_demo,437,44039.8963469,15.86,0.74,10.19,10.23,180,0,0
44039.914559366065,node_viva_demo,438,44039.912946899996,16.53,0.07,10.23,10.23,180,0,0
44039.9328428564,node_viva_demo,439,44039.9295469,18.28,1.68,6.16,8.81,180,0,0
44039.94832026429,node_viva_demo,440,44039.946146899994,15.48,1.12,9.54,9.06,180,0,0
44039.96715248428,node_viva_demo,441,44039.9627469,18.83,2.23,6.57,8.19,180,0,0
44039.9809846037,node_viva_demo,442,44039.9793469,13.83,2.77,5.5,7.25,180,0,0
44039.997319061404,node_viva_demo,443,44039.995946899995,16.33,0.27,1.24,5.15,180,0,0
44040.01513409978,node_viva_demo,444,44040.0125469,17.82,1.22,5.66,5.32,180,0,0
44040.03040221782,node_viva_demo,445,44040.0291469,15.27,1.33,2.66,4.39,180,0,0
44040.04822371499,node_viva_demo,446,44040.045746899996,17.82,1.22,2.1,3.59,180,0,0
44040.064847697395,node_viva_demo,447,44040.0623469,16.62,0.02,0.76,2.6,180,0,0
44040.08223641304,node_viva_demo,448,44040.0789469,17.39,0.79,1.25,2.13,180,0,0
44040.09635179261,node_viva_demo,449,44040.0955469,14.12,2.48,-0.75,1.12,180,0,0
44040.11465434532,node_viva_demo,450,44040.1121469,18.3,1.7,-1.86,0.08,180,0,0
44040.130544744046,node_viva_demo,451,44040.128746899994,15.89,0.71,-1.59,-0.51,180,0,0
44040.14746183891,node_viva_demo,452,44040.1453469,16.92,0.32,-3.84,-1.68,180,0,0
44040.164264153325,node_viva_demo,453,44040.1619469,16.8,0.2,-0.81,-1.37,180,0,0
44040.18143602619,node_viva_demo,454,44040.178546899995,17.17,0.57,-6.5,-3.17,180,0,0
44040.19854466878,node_viva_demo,455,44040.1951469,17.11,0.51,-2.39,-2.89,180,0,0
44040.21437119527,node_viva_demo,456,44040.2117469,15.83,0.77,-4.82,-3.57,180,0,0
44040.22960936568,node_viva_demo,457,44040.228346899996,15.24,1.36,-7.95,-5.1,180,0,0
44040.24776213183,node_viva_demo,458,44040.2449469,18.15,1.55,-6.4,-5.55,180,0,0
44040.264729571034,node_viva_demo,459,44040.2615469,16.97,0.37,-8.57,-6.61,180,0,0
44040.28075514511,node_viva_demo,460,44040.2781469,16.03,0.57,-6.07,-6.42,180,0,0
44040.29794153712,node_viva_demo,461,44040.2947469,17.19,0.59,-9.69,-7.57,180,0,0
44040.31400975567,node_viva_demo,462,44040.311346899995,16.07,0.53,-10.93,-8.74,180,0,0
44040.33037010391,node_viva_demo,463,44040.3279469,16.36,0.24,-10.12,-9.22,180,0,0
44040.346471587334,node_viva_demo,464,44040.3445469,16.1,0.5,-11.42,-9.99,180,0,0
44040.36482971947,node_viva_demo,465,44040.361146899995,18.36,1.76,-12.83,-10.99,180,0,0
44040.38082252631,node_viva_demo,466,44040.3777469,15.99,0.61,-11.3,-11.09,180,0,0
44040.39824897713,node_viva_demo,467,44040.3943469,17.43,0.83,-11.46,-11.22,180,0,0
44040.41321767751,node_viva_demo,468,44040.410946899996,14.97,1.63,-13.86,-12.15,180,0,0
44040.43122740365,node_viva_demo,469,44040.4275469,18.01,1.41,-12.36,-12.22,180,0,0
44040.44658276933,node_viva_demo,470,44040.4441469,15.36,1.24,-17.25,-13.98,180,0,0
44040.46331802836,node_viva_demo,471,44040.4607469,16.74,0.14,-15.27,-14.43,180,0,0
44040.47896408956,node_viva_demo,472,44040.4773469,15.65,0.95,-17.3,-15.44,180,0,0
44040.49691270066,node_viva_demo,473,44040.493946899995,17.95,1.35,-16.03,-15.64,180,0,0
44040.51277738817,node_viva_demo,474,44040.5105469,15.86,0.74,-16.66,-16.0,180,0,0
44040.52931668591,node_viva_demo,475,44040.5271469,16.54,0.06,-17.34,-16.47,180,0,0
44040.54631640288,node_viva_demo,476,44040.543746899995,17.0,0.4,-14.61,-15.82,180,0,0
44040.56158997196,node_viva_demo,477,44040.5603469,15.27,1.33,-16.78,-16.15,180,0,0
44040.57980978266,node_viva_demo,478,44040.5769469,18.22,1.62,-17.54,-16.64,180,0,0
44040.595416955686,node_viva_demo,479,44040.593546899996,15.61,0.99,-18.95,-17.45,180,0,0
44040.612560902526,node_viva_demo,480,44040.6101469,17.14,0.54,-19.78,-18.26,180,0,0
44040.628438737935,node_viva_demo,481,44040.6267469,15.88,0.72,-18.55,-18.36,180,0,0
44040.64551981506,node_viva_demo,482,44040.6433469,17.08,0.48,-20.9,-19.25,180,0,0
44040.663055943885,node_viva_demo,483,44040.6599469,17.54,0.94,-19.37,-19.29,180,0,0
44040.679540319536,node_viva_demo,484,44040.676546899995,16.48,0.12,-19.46,-19.35,180,0,0
44040.697446352424,node_viva_demo,485,44040.6931469,17.91,1.31,-21.98,-20.27,180,0,0
44040.71120468619,node_viva_demo,486,44040.7097469,13.76,2.84,-20.86,-20.48,180,0,0
44040.72854956461,node_viva_demo,487,44040.726346899995,17.34,0.74,-21.78,-20.93,180,0,0
44040.74470164065,node_viva_demo,488,44040.7429469,16.15,0.45,-20.65,-20.83,180,0,0
44040.762211331785,node_viva_demo,489,44040.7595469,17.51,0.91,-20.79,-20.82,180,0,0
44040.777938464176,node_viva_demo,490,44040.776146899996,15.73,0.87,-23.95,-21.91,180,0,0
44040.79496208775,node_viva_demo,491,44040.7927469,17.02,0.42,-20.49,-21.41,180,0,0
44040.81139549166,node_viva_demo,492,44040.8093469,16.43,0.17,-21.64,-21.49,180,0,0
44040.82823576649,node_viva_demo,493,44040.8259469,16.84,0.24,-20.54,-21.16,180,0,0
44040.84532949356,node_viva_demo,494,44040.8425469,17.09,0.49,-23.89,-22.12,180,0,0
44040.859694791456,node_viva_demo,495,44040.859146899995,14.37,2.23,-20.53,-21.56,180,0,0
44040.87875024282,node_viva_demo,496,44040.8757469,19.06,2.46,-25.89,-23.07,180,0,0
44040.89545210266,node_viva_demo,497,44040.8923469,16.7,0.1,-22.98,-23.04,180,0,0
44040.91098090905,node_viva_demo,498,44040.908946899995,15.53,1.07,-20.41,-22.12,180,0,0
44040.926948600616,node_viva_demo,499,44040.9255469,15.97,0.63,-21.48,-21.9,180,0,0
44040.94349627634,node_viva_demo,500,44040.9421469,16.55,0.05,-23.82,-22.57,180,0,0
44040.96174804814,node_viva_demo,501,44040.958746899996,18.25,1.65,-21.2,-22.09,180,0,0
44040.97811888374,node_viva_demo,502,44040.9753469,16.37,0.23,-21.35,-21.83,180,0,0
44040.99313781875,node_viva_demo,503,44040.9919469,15.02,1.58,-21.2,-21.61,180,0,0
44041.01122189459,node_viva_demo,504,44041.0085469,18.08,1.48,-22.06,-21.77,180,0,0
44041.02689283976,node_viva_demo,505,44041.0251469,15.67,0.93,-22.46,-22.01,180,0,0
44041.043950682375,node_viva_demo,506,44041.041746899995,17.06,0.46,-22.2,-22.08,180,0,0
44041.05926553251,node_viva_demo,507,44041.0583469,15.31,1.29,-18.51,-20.83,180,0,0
44041.07578872532,node_viva_demo,508,44041.0749469,16.52,0.08,-19.55,-20.38,180,0,0
44041.09505858159,node_viva_demo,509,44041.091546899996,19.27,2.67,-20.86,-20.55,180,0,0
44041.109852098234,node_viva_demo,510,44041.1081469,14.79,1.81,-17.92,-19.63,180,0,0
44041.12710883752,node_viva_demo,511,44041.1247469,17.26,0.66,-17.82,-18.99,180,0,0
44041.144647950525,node_viva_demo,512,44041.141346899996,17.54,0.94,-19.96,-19.33,180,0,0
44041.16112264436,node_viva_demo,513,44041.1579469,16.47,0.13,-15.84,-18.11,180,0,0
44041.1769547445,node_viva_demo,514,44041.174546899994,15.83,0.77,-17.27,-17.82,180,0,0
44041.19597801446,node_viva_demo,515,44041.1911469,19.02,2.42,-17.22,-17.61,180,0,0
44041.209027926925,node_viva_demo,516,44041.2077469,13.05,3.55,-12.5,-15.82,180,0,0
44041.227211466954,node_viva_demo,517,44041.224346899995,18.18,1.58,-16.78,-16.15,180,0,0
44041.24428802221,node_viva_demo,518,44041.2409469,17.08,0.48,-12.56,-14.9,180,0,0
44041.25968647911,node_viva_demo,519,44041.2575469,15.4,1.2,-12.12,-13.92,180,0,0
44041.27687662472,node_viva_demo,520,44041.274146899996,17.19,0.59,-14.21,-14.02,180,0,0
44041.29231244527,node_viva_demo,521,44041.2907469,15.44,1.16,-13.59,-13.87,180,0,0
44041.30866117105,node_viva_demo,522,44041.3073469,16.35,0.25,-13.72,-13.82,180,0,0
44041.325830551104,node_viva_demo,523,44041.3239469,17.17,0.57,-13.72,-13.78,180,0,0
44041.34315029174,node_viva_demo,524,44041.3405469,17.32,0.72,-13.12,-13.55,180,0,0
44041.359190886316,node_viva_demo,525,44041.357146899994,16.04,0.56,-11.87,-12.96,180,0,0
44041.37604447178,node_viva_demo,526,44041.3737469,16.85,0.25,-10.19,-11.99,180,0,0
44041.39102868527,node_viva_demo,527,44041.3903469,14.98,1.62,-8.92,-10.92,180,0,0
44041.411078469064,node_viva_demo,528,44041.406946899995,20.05,3.45,-4.64,-8.72,180,0,0
44041.42659775536,node_viva_demo,529,44041.4235469,15.52,1.08,-6.11,-7.8,180,0,0
44041.443868734146,node_viva_demo,530,44041.4401469,17.27,0.67,-3.81,-6.41,180,0,0
44041.46007197441,node_viva_demo,531,44041.456746899996,16.2,0.4,-4.62,-5.78,180,0,0
44041.474700081584,node_viva_demo,532,44041.4733469,14.63,1.97,-3.7,-5.05,180,0,0
44041.492851729694,node_viva_demo,533,44041.4899469,18.15,1.55,-2.52,-4.17,180,0,0
44041.50893288874,node_viva_demo,534,44041.5065469,16.08,0.52,-5.62,-4.67,180,0,0
44041.52574702421,node_viva_demo,535,44041.5231469,16.81,0.21,-0.65,-3.27,180,0,0
44041.543489651856,node_viva_demo,536,44041.539746899994,17.74,1.14,-1.68,-2.71,180,0,0
44041.55952355229,node_viva_demo,537,44041.5563469,16.03,0.57,-2.47,-2.63,180,0,0
44041.57730051866,node_viva_demo,538,44041.5729469,17.78,1.18,0.11,-1.67,180,0,0
44041.591666804925,node_viva_demo,539,44041.589546899995,14.37,2.23,-2.49,-1.96,180,0,0
44041.60962769251,node_viva_demo,540,44041.6061469,17.96,1.36,2.16,-0.51,180,0,0
44041.6257725661,node_viva_demo,541,44041.6227469,16.14,0.46,2.61,0.58,180,0,0
44041.64176540291,node_viva_demo,542,44041.639346899996,15.99,0.61,-3.66,-0.9,180,0,0
44041.65749679897,node_viva_demo,543,44041.6559469,15.73,0.87,4.05,0.83,180,0,0
44041.67650366759,node_viva_demo,544,44041.6725469,19.01,2.41,6.64,2.86,180,0,0
44041.69200793063,node_viva_demo,545,44041.6891469,15.5,1.1,8.95,4.99,180,0,0
44041.70923785388,node_viva_demo,546,44041.7057469,17.23,0.63,8.36,6.17,180,0,0
44041.725594140145,node_viva_demo,547,44041.722346899995,16.36,0.24,6.75,6.37,180,0,0
44041.7432429643,node_viva_demo,548,44041.7389469,17.65,1.05,6.23,6.32,180,0,0
44041.75759593952,node_viva_demo,549,44041.7555469,14.35,2.25,6.83,6.5,180,0,0
44041.77612884611,node_viva_demo,550,44041.772146899995,18.53,1.93,8.54,7.21,180,0,0
44041.791471500255,node_viva_demo,551,44041.7887469,15.34,1.26,9.0,7.84,180,0,0
44041.80630437968,node_viva_demo,552,44041.8053469,14.83,1.77,7.1,7.58,180,0,0
44041.825188554234,node_viva_demo,553,44041.821946899996,18.88,2.28,8.82,8.02,180,0,0
44041.84050608558,node_viva_demo,554,44041.8385469,15.32,1.28,10.42,8.86,180,0,0
44041.85681755243,node_viva_demo,555,44041.8551469,16.31,0.29,11.47,9.77,180,0,0
44041.874498139856,node_viva_demo,556,44041.8717469,17.68,1.08,13.28,11.0,180,0,0
44041.89174439384,node_viva_demo,557,44041.8883469,17.25,0.65,13.75,11.96,180,0,0
44041.907078164186,node_viva_demo,558,44041.904946899995,15.33,1.27,13.71,12.57,180,0,0
44041.92299216043,node_viva_demo,559,44041.9215469,15.91,0.69,16.15,13.83,180,0,0
44041.9417747384,node_viva_demo,560,44041.9381469,18.78,2.18,16.09,14.62,180,0,0
44041.95764696115,node_viva_demo,561,44041.954746899995,15.87,0.73,12.35,13.82,180,0,0
44041.97294892377,node_viva_demo,562,44041.9713469,15.3,1.3,14.97,14.23,180,0,0
44041.99127397786,node_viva_demo,563,44041.9879469,18.33,1.73,19.52,16.08,180,0,0
44042.00710428829,node_viva_demo,564,44042.004546899996,15.83,0.77,18.19,16.82,180,0,0
44042.02472838312,node_viva_demo,565,44042.0211469,17.62,1.02,18.09,17.26,180,0,0
44042.04012096012,node_viva_demo,566,44042.0377469,15.39,1.21,18.63,17.74,180,0,0
44042.05709913395,node_viva_demo,567,44042.0543469,16.98,0.38,19.12,18.22,180,0,0
44042.07282129726,node_viva_demo,568,44042.0709469,15.72,0.88,16.91,17.77,180,0,0
44042.089459352006,node_viva_demo,569,44042.087546899995,16.64,0.04,19.37,18.33,180,0,0
44042.106731344225,node_viva_demo,570,44042.1041469,17.27,0.67,18.05,18.23,180,0,0
44042.12372268823,node_viva_demo,571,44042.1207469,16.99,0.39,17.0,17.8,180,0,0
44042.1394255496,node_viva_demo,572,44042.137346899995,15.7,0.9,22.29,19.37,180,0,0
44042.15600927898,node_viva_demo,573,44042.1539469,16.58,0.02,20.18,19.65,180,0,0
44042.17326820349,node_viva_demo,574,44042.1705469,17.26,0.66,19.55,19.62,180,0,0
44042.189574039854,node_viva_demo,575,44042.187146899996,16.31,0.29,20.24,19.84,180,0,0
